seats_x,is_trial_x,total_usage,avg_usage_duration,total_errors,beta_feature_used,ticket_count,avg_resolution_time,avg_first_response,avg_satisfaction,escalations,seats_y,mrr_amount,arr_amount,is_trial_y,upgrade_flag,downgrade_flag,auto_renew_flag,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_x_Enterprise,plan_tier_x_Pro,plan_tier_y_Enterprise,plan_tier_y_Pro,billing_frequency_monthly,churn_probability,health_score,risk_segment
24,False,592,3085.271186440678,35,True,2.0,30.0,62.5,4.0,0.0,24,456,5472,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0,0.0,
1,False,324,3066.03125,20,True,0.0,0.0,0.0,0.0,0.0,5,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.04,96.0,Low Risk
44,False,296,3271.2413793103447,11,True,3.0,13.0,70.33333333333333,3.0,0.0,44,2156,25872,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,0.02,98.0,Low Risk
15,False,574,3385.0,12,True,5.0,39.6,130.0,4.333333333333333,0.0,15,735,8820,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.03,97.0,Low Risk
24,False,592,3085.271186440678,35,True,2.0,30.0,62.5,4.0,0.0,24,456,5472,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.995,0.5,High Risk
9,False,458,2638.6739130434785,24,True,2.0,49.5,110.0,4.0,0.0,18,3582,42984,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,0.925,7.5,High Risk
19,False,441,2902.108695652174,35,True,5.0,33.4,80.6,4.0,1.0,25,4975,59700,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,0.015,98.5,Low Risk
8,False,438,2842.0625,24,True,5.0,48.2,119.2,3.3333333333333335,1.0,27,1323,15876,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,0.915,8.5,High Risk
9,False,520,3156.173076923077,22,True,2.0,46.5,123.0,5.0,0.0,35,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,0.015,98.5,Low Risk
38,False,611,3046.064516129032,34,True,5.0,21.2,90.4,4.25,0.0,38,722,8664,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,0.99,1.0,High Risk
15,False,393,3168.5675675675675,13,True,2.0,15.5,103.0,4.0,0.0,15,285,3420,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.025,97.5,Low Risk
20,False,614,3369.4918032786886,25,True,7.0,38.285714285714285,110.42857142857143,3.5,0.0,20,380,4560,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.0,100.0,Low Risk
15,False,465,2817.204081632653,18,True,5.0,37.8,76.0,4.0,0.0,18,342,4104,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,0.235,76.5,Low Risk
3,False,806,3135.7951807228915,43,True,6.0,34.666666666666664,125.33333333333333,3.0,2.0,3,597,7164,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,0.01,99.0,Low Risk
5,True,871,3010.4712643678163,55,True,2.0,37.5,120.0,5.0,0.0,29,5771,69252,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,0.985,1.5,High Risk
16,False,284,2986.0666666666666,13,True,4.0,32.25,83.25,5.0,1.0,16,784,9408,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.88,12.0,High Risk
11,True,1005,2709.29702970297,47,True,1.0,32.0,175.0,4.0,0.0,20,0,0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.06,94.0,Low Risk
34,False,208,3327.4444444444443,9,True,8.0,33.875,120.875,4.2,0.0,34,646,7752,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,0.04,96.0,Low Risk
54,False,587,2783.186440677966,37,True,5.0,42.0,104.0,4.25,0.0,54,1026,12312,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,0.0,100.0,Low Risk
2,False,628,3221.1639344262294,33,True,3.0,35.0,91.33333333333333,3.6666666666666665,0.0,2,98,1176,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.03,97.0,Low Risk
9,False,386,3243.6216216216217,24,True,6.0,38.833333333333336,91.66666666666667,4.2,0.0,11,209,2508,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,0.005,99.5,Low Risk
44,False,296,3271.2413793103447,11,True,3.0,13.0,70.33333333333333,3.0,0.0,44,2156,25872,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,0.025,97.5,Low Risk
6,False,412,3196.051282051282,24,True,4.0,43.0,116.75,3.6666666666666665,0.0,22,4378,52536,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0.785,21.5,High Risk
8,True,565,3233.189655172414,38,True,6.0,28.5,78.83333333333333,4.5,0.0,16,3184,38208,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.045,95.5,Low Risk
41,False,464,3126.0625,25,True,6.0,26.833333333333332,80.5,3.5,0.0,41,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.005,99.5,Low Risk
21,True,808,3064.2168674698796,46,True,3.0,24.666666666666668,89.66666666666667,5.0,0.0,21,4179,50148,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,0.005,99.5,Low Risk
3,False,262,2979.153846153846,14,True,2.0,14.5,81.5,5.0,0.0,15,735,8820,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,0.03,97.0,Low Risk
25,False,498,3019.68,22,True,4.0,16.25,105.0,4.333333333333333,0.0,25,4975,59700,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,0.03,97.0,Low Risk
8,False,438,3301.4418604651164,18,True,4.0,48.25,94.25,3.0,0.0,15,285,3420,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0.01,99.0,Low Risk
7,False,360,2846.75,20,True,7.0,32.0,100.57142857142857,4.0,0.0,13,2587,31044,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,0.845,15.5,High Risk
1,False,399,2906.7368421052633,12,True,3.0,42.666666666666664,75.33333333333333,0.0,0.0,41,779,9348,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0.025,97.5,Low Risk
5,True,400,2931.675,27,True,5.0,50.4,116.2,4.2,0.0,18,882,10584,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,0.85,15.0,High Risk
1,False,821,3026.626506024096,48,True,3.0,43.666666666666664,63.666666666666664,4.666666666666667,0.0,2,398,4776,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,0.01,99.0,Low Risk
8,False,782,3195.72,43,True,6.0,16.0,88.0,4.0,1.0,8,152,1824,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0.005,99.5,Low Risk
30,True,425,3281.7441860465115,34,True,4.0,32.5,62.75,4.0,1.0,31,6169,74028,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,0.015,98.5,Low Risk
2,False,833,2585.258823529412,52,True,1.0,46.0,70.0,4.0,0.0,3,597,7164,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.02,98.0,Low Risk
8,False,550,3072.9298245614036,30,True,8.0,35.25,65.625,3.8,0.0,8,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,0.995,0.5,High Risk
33,False,796,3216.670731707317,34,True,4.0,30.75,85.75,3.0,0.0,33,627,7524,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.01,99.0,Low Risk
7,False,922,2822.098901098901,47,True,3.0,28.0,93.0,4.0,1.0,13,2587,31044,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,0.995,0.5,High Risk
105,False,685,3119.4117647058824,30,True,2.0,38.5,75.0,3.5,0.0,105,20895,250740,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,0.005,99.5,Low Risk
5,False,475,2882.3777777777777,40,True,3.0,13.666666666666666,66.66666666666667,4.0,0.0,9,171,2052,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.95,5.0,High Risk
9,False,386,3243.6216216216217,24,True,6.0,38.833333333333336,91.66666666666667,4.2,0.0,42,8358,100296,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,0.06,94.0,Low Risk
28,True,830,3040.764705882353,54,True,5.0,36.2,116.2,5.0,0.0,32,1568,18816,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,0.015,98.5,Low Risk
55,False,681,3379.7868852459014,25,True,1.0,1.0,144.0,3.0,0.0,55,10945,131340,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0.955,4.5,High Risk
14,False,666,3219.9253731343283,31,True,2.0,12.0,78.0,4.5,0.0,20,380,4560,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,0.015,98.5,Low Risk
2,True,266,2814.483870967742,18,True,4.0,31.0,72.5,3.0,0.0,7,1393,16716,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,0.825,17.5,High Risk
11,False,636,3088.828125,34,True,3.0,31.666666666666668,95.33333333333333,4.5,1.0,11,209,2508,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.99,1.0,High Risk
6,False,344,3728.1470588235293,23,True,1.0,36.0,31.0,4.0,0.0,21,4179,50148,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,0.01,99.0,Low Risk
48,False,585,2745.8813559322034,24,True,4.0,52.25,115.5,4.666666666666667,1.0,48,0,0,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,0.01,99.0,Low Risk
2,True,693,3127.765625,27,True,6.0,23.666666666666668,90.16666666666667,4.0,0.0,2,398,4776,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.005,99.5,Low Risk
35,True,321,2793.46875,9,True,6.0,41.166666666666664,65.83333333333333,4.2,1.0,35,1715,20580,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.02,98.0,Low Risk
19,False,473,3293.108695652174,23,True,4.0,59.5,41.0,0.0,1.0,19,361,4332,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.055,94.5,Low Risk
55,False,681,3379.7868852459014,25,True,1.0,1.0,144.0,3.0,0.0,55,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,0.93,7.0,High Risk
35,False,579,3720.3275862068967,31,True,7.0,42.285714285714285,107.85714285714286,3.8,1.0,35,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,0.85,15.0,High Risk
16,False,696,2632.788732394366,26,True,3.0,42.333333333333336,118.0,3.0,1.0,23,4577,54924,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,0.03,97.0,Low Risk
13,False,551,3166.037037037037,26,True,2.0,44.5,139.0,5.0,0.0,13,637,7644,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.01,99.0,Low Risk
1,False,658,2474.7428571428572,49,True,2.0,50.5,118.0,3.0,0.0,2,98,1176,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.01,99.0,Low Risk
56,False,455,2827.931818181818,21,True,3.0,37.333333333333336,74.0,4.5,0.0,56,2744,32928,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,0.015,98.5,Low Risk
3,False,806,3135.7951807228915,43,True,6.0,34.666666666666664,125.33333333333333,3.0,2.0,17,323,3876,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,0.0,100.0,Low Risk
22,False,514,3204.7924528301887,34,True,6.0,23.333333333333332,100.5,4.0,0.0,22,4378,52536,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,0.0,100.0,Low Risk
5,False,545,3149.4,45,True,6.0,29.0,96.83333333333333,3.75,0.0,5,995,11940,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,0.935,6.5,High Risk
5,False,765,3311.891891891892,41,True,3.0,52.666666666666664,70.0,4.0,0.0,5,995,11940,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.01,99.0,Low Risk
23,True,625,2915.7846153846153,35,True,2.0,56.5,98.5,4.0,0.0,23,4577,54924,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,0.015,98.5,Low Risk
44,False,481,3402.02,31,True,4.0,37.5,116.5,3.75,0.0,44,2156,25872,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,0.005,99.5,Low Risk
10,False,709,2773.1857142857143,33,True,3.0,30.333333333333332,96.33333333333333,3.0,0.0,13,2587,31044,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.01,99.0,Low Risk
8,False,393,3264.5853658536585,12,True,2.0,50.0,82.5,0.0,0.0,10,490,5880,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,0.96,4.0,High Risk
7,False,922,2822.098901098901,47,True,3.0,28.0,93.0,4.0,1.0,15,2985,35820,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.98,2.0,High Risk
27,False,642,3559.233333333333,32,True,6.0,31.5,71.0,4.0,0.0,27,5373,64476,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.02,98.0,Low Risk
15,False,465,2817.204081632653,18,True,5.0,37.8,76.0,4.0,0.0,15,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0.235,76.5,Low Risk
83,False,414,3646.95,24,True,2.0,48.5,85.0,4.0,0.0,83,16517,198204,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,0.96,4.0,High Risk
15,False,347,2802.7714285714287,22,True,2.0,39.5,118.5,3.5,0.0,15,2985,35820,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,0.015,98.5,Low Risk
3,True,317,3665.964285714286,13,True,0.0,0.0,0.0,0.0,0.0,17,3383,40596,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,0.04,96.0,Low Risk
9,False,696,3066.8714285714286,31,True,6.0,37.333333333333336,79.16666666666667,4.4,0.0,9,171,2052,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,0.01,99.0,Low Risk
9,False,386,3243.6216216216217,24,True,6.0,38.833333333333336,91.66666666666667,4.2,0.0,9,441,5292,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0.01,99.0,Low Risk
39,False,601,2863.0967741935483,28,True,7.0,32.857142857142854,113.42857142857143,4.333333333333333,0.0,39,741,8892,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0,100.0,Low Risk
55,False,681,3379.7868852459014,25,True,1.0,1.0,144.0,3.0,0.0,55,2695,32340,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.975,2.5,High Risk
19,False,791,3292.4305555555557,37,True,4.0,49.75,119.0,5.0,0.0,49,9751,117012,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0.95,5.0,High Risk
15,False,465,2817.204081632653,18,True,5.0,37.8,76.0,4.0,0.0,44,836,10032,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,0.185,81.5,Low Risk
17,False,487,3074.7551020408164,33,True,3.0,42.666666666666664,86.33333333333333,4.0,0.0,17,833,9996,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,0.015,98.5,Low Risk
27,False,642,3559.233333333333,32,True,6.0,31.5,71.0,4.0,0.0,27,5373,64476,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,0.015,98.5,Low Risk
19,False,441,2902.108695652174,35,True,5.0,33.4,80.6,4.0,1.0,19,3781,45372,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,0.03,97.0,Low Risk
93,False,475,2781.0,23,True,1.0,13.0,128.0,3.0,0.0,93,18507,222084,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.0,100.0,Low Risk
7,False,922,2822.098901098901,47,True,3.0,28.0,93.0,4.0,1.0,7,343,4116,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.98,2.0,High Risk
1,False,642,2946.6911764705883,38,True,6.0,37.5,70.0,4.333333333333333,0.0,32,1568,18816,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,0.05,95.0,Low Risk
8,False,438,2842.0625,24,True,5.0,48.2,119.2,3.3333333333333335,1.0,9,1791,21492,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,0.855,14.5,High Risk
2,False,833,2585.258823529412,52,True,1.0,46.0,70.0,4.0,0.0,16,784,9408,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,0.0,100.0,Low Risk
11,True,1005,2709.29702970297,47,True,1.0,32.0,175.0,4.0,0.0,21,1029,12348,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,0.01,99.0,Low Risk
4,False,457,2990.2340425531916,21,True,4.0,43.0,74.75,3.0,0.0,4,196,2352,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.02,98.0,Low Risk
34,False,628,3211.5714285714284,36,True,9.0,40.888888888888886,71.44444444444444,3.5,0.0,34,646,7752,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,0.005,99.5,Low Risk
2,False,139,3078.3571428571427,10,True,7.0,20.0,67.57142857142857,4.8,0.0,5,95,1140,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.13,87.0,Low Risk
55,False,866,3063.5795454545455,46,True,4.0,27.0,88.25,4.0,0.0,55,0,0,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.995,0.5,High Risk
4,False,885,3251.0235294117647,76,True,7.0,45.0,86.14285714285714,4.4,0.0,9,171,2052,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,100.0,Low Risk
5,False,576,3032.2181818181816,37,True,6.0,36.833333333333336,86.16666666666667,3.25,0.0,5,245,2940,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,0.04,96.0,Low Risk
1,True,713,3028.6521739130435,38,True,3.0,36.333333333333336,115.0,4.0,1.0,1,199,2388,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,0.955,4.5,High Risk
1,False,370,3032.0789473684213,21,True,8.0,45.125,91.125,4.0,0.0,35,1715,20580,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,0.015,98.5,Low Risk
5,False,446,3027.7906976744184,19,True,1.0,56.0,12.0,0.0,0.0,5,995,11940,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,0.885,11.5,High Risk
2,False,540,3189.581818181818,23,True,5.0,24.8,102.8,4.0,1.0,2,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,0.025,97.5,Low Risk
5,False,714,2662.4285714285716,54,True,5.0,49.0,76.4,4.0,0.0,18,342,4104,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0.005,99.5,Low Risk
24,True,742,2924.2361111111113,35,True,3.0,27.333333333333332,72.66666666666667,0.0,1.0,24,1176,14112,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,0.015,98.5,Low Risk
10,True,864,3174.095238095238,45,True,5.0,38.4,81.2,4.6,0.0,10,190,2280,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.015,98.5,Low Risk
22,False,171,2804.0,17,True,1.0,2.0,2.0,3.0,0.0,22,418,5016,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0.03,97.0,Low Risk
3,False,733,3134.957746478873,53,True,4.0,64.0,110.0,4.0,0.0,29,551,6612,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.015,98.5,Low Risk
37,False,689,2987.5072463768115,61,True,2.0,39.0,167.0,5.0,0.0,37,1813,21756,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,100.0,Low Risk
4,False,607,3276.75,39,True,5.0,37.4,72.0,5.0,0.0,7,343,4116,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0.015,98.5,Low Risk
26,False,176,2532.2105263157896,13,True,4.0,32.5,103.75,4.0,1.0,26,5174,62088,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,0.05,95.0,Low Risk
25,False,768,3372.2297297297296,32,True,0.0,0.0,0.0,0.0,0.0,25,1225,14700,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,0.02,98.0,Low Risk
40,False,840,3045.2,47,True,1.0,35.0,115.0,3.0,0.0,40,760,9120,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,0.99,1.0,High Risk
6,True,489,2746.5625,21,True,4.0,42.25,83.0,3.6666666666666665,0.0,6,1194,14328,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.01,99.0,Low Risk
48,False,585,2745.8813559322034,24,True,4.0,52.25,115.5,4.666666666666667,1.0,48,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,0.015,98.5,Low Risk
1,False,567,3070.660714285714,42,True,8.0,48.75,98.125,4.166666666666667,1.0,12,228,2736,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,0.0,100.0,Low Risk
1,False,399,2906.7368421052633,12,True,3.0,42.666666666666664,75.33333333333333,0.0,0.0,19,3781,45372,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0.025,97.5,Low Risk
3,False,528,3089.2363636363634,33,True,4.0,40.25,74.0,3.5,0.0,17,833,9996,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,0.96,4.0,High Risk
2,False,628,3221.1639344262294,33,True,3.0,35.0,91.33333333333333,3.6666666666666665,0.0,31,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0.025,97.5,Low Risk
24,False,312,2822.3125,18,True,5.0,35.8,91.8,5.0,0.0,28,1372,16464,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,0.035,96.5,Low Risk
29,False,494,2903.4565217391305,19,True,6.0,41.666666666666664,79.16666666666667,3.5,0.0,29,551,6612,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.015,98.5,Low Risk
11,False,680,3167.3384615384616,45,True,4.0,47.25,83.25,4.0,0.0,61,12139,145668,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0.02,98.0,Low Risk
10,True,299,3657.037037037037,14,True,2.0,28.0,61.5,4.0,0.0,19,3781,45372,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,0.7,30.0,High Risk
1,False,440,2589.8936170212764,43,True,7.0,38.0,83.42857142857143,4.5,0.0,36,684,8208,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.005,99.5,Low Risk
18,False,336,3517.4545454545455,20,True,5.0,33.2,139.6,4.5,0.0,18,3582,42984,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,0.0,100.0,Low Risk
5,True,419,3271.1951219512193,19,True,7.0,39.142857142857146,101.14285714285714,3.3333333333333335,1.0,15,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.885,11.5,High Risk
58,False,456,3257.1136363636365,21,True,6.0,44.333333333333336,116.83333333333333,3.5,1.0,58,11542,138504,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,0.015,98.5,Low Risk
4,False,451,3365.777777777778,28,True,1.0,51.0,128.0,0.0,0.0,8,392,4704,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,0.01,99.0,Low Risk
14,False,788,2782.871794871795,47,True,5.0,32.6,66.6,4.0,0.0,14,686,8232,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,0.0,100.0,Low Risk
67,True,432,3210.7906976744184,21,True,8.0,30.375,93.0,4.0,0.0,67,13333,159996,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.0,100.0,Low Risk
13,False,410,2898.3863636363635,45,True,5.0,28.6,99.0,4.0,0.0,18,342,4104,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0.01,99.0,Low Risk
30,False,312,3370.375,14,True,5.0,22.2,94.0,3.6666666666666665,1.0,30,5970,71640,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,0.0,100.0,Low Risk
1,False,444,3168.6444444444446,19,True,3.0,34.666666666666664,79.33333333333333,5.0,0.0,18,882,10584,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,0.01,99.0,Low Risk
